"year","month","day","dep_time","sched_dep_time","dep_delay","arr_time","sched_arr_time","arr_delay","carrier","flight","tailnum","origin","dest","air_time","distance","hour","minute","time_hour"
2013,11,11,1719,1730,-11,2014,2046,-32,"B6",359,"N531JB","JFK","BUR",338,2465,17,30,2013-11-11 17:00:00
2013,9,14,952,959,-7,1146,1207,-21,"US",891,"N762US","LGA","CLT",79,544,9,59,2013-09-14 09:00:00
2013,8,14,1805,1810,-5,1931,2005,-34,"UA",1053,"N36272","EWR","CLE",62,404,18,10,2013-08-14 18:00:00
2013,5,8,2302,1931,211,141,2216,205,"EV",4204,"N11155","EWR","OKC",186,1325,19,31,2013-05-08 19:00:00
2013,7,12,746,752,-6,943,953,-10,"EV",4104,"N14198","EWR","CHS",95,628,7,52,2013-07-12 07:00:00
2013,11,21,1316,1313,3,1605,1609,-4,"B6",505,"N552JB","EWR","FLL",145,1065,13,13,2013-11-21 13:00:00
2013,1,24,1739,1625,74,2029,1855,94,"MQ",4661,"N530MQ","LGA","ATL",108,762,16,25,2013-01-24 16:00:00
2013,5,12,1558,1600,-2,1815,1833,-18,"9E",3315,"N903XJ","JFK","MSP",149,1029,16,0,2013-05-12 16:00:00
2013,3,3,633,630,3,959,1014,-15,"UA",1236,"N37287","EWR","PHX",297,2133,6,30,2013-03-03 06:00:00
2013,1,13,2345,2250,55,100,7,53,"B6",30,"N266JB","JFK","ROC",49,264,22,50,2013-01-13 22:00:00
2013,11,20,1247,1215,32,1539,1510,29,"AA",1143,"N3DCAA","LGA","DFW",193,1389,12,15,2013-11-20 12:00:00
2013,3,29,1917,1557,200,2109,1754,195,"9E",3523,"N924XJ","JFK","ORD",118,740,15,57,2013-03-29 15:00:00
2013,11,3,1957,2000,-3,2230,2315,-45,"DL",2065,"N393DA","JFK","FLL",136,1069,20,0,2013-11-03 20:00:00
2013,7,11,1857,1900,-3,2151,2226,-35,"DL",2007,"N376DA","JFK","PDX",321,2454,19,0,2013-07-11 19:00:00
2013,10,16,1445,1450,-5,1647,1652,-5,"US",1995,"N554UW","LGA","CLT",91,544,14,50,2013-10-16 14:00:00
2013,12,6,840,840,0,1240,1156,44,"UA",1496,"N29717","EWR","SNA",380,2434,8,40,2013-12-06 08:00:00
2013,9,1,1207,1205,2,1402,1410,-8,"WN",113,"N237WN","EWR","DEN",217,1605,12,5,2013-09-01 12:00:00
2013,10,9,1908,1910,-2,2200,2215,-15,"AA",21,"N327AA","JFK","LAX",314,2475,19,10,2013-10-09 19:00:00
2013,10,22,640,645,-5,932,938,-6,"B6",525,"N784JB","JFK","TPA",155,1005,6,45,2013-10-22 06:00:00
2013,8,7,653,655,-2,819,815,4,"WN",428,"N925WN","LGA","MKE",117,738,6,55,2013-08-07 06:00:00
2013,3,5,651,700,-9,750,807,-17,"US",2116,"N945UW","LGA","BOS",35,184,7,0,2013-03-05 07:00:00
2013,3,14,1923,1815,68,2132,2036,56,"9E",3470,"N930XJ","JFK","DTW",83,509,18,15,2013-03-14 18:00:00
2013,4,19,2313,1930,223,209,2230,219,"AA",791,"N3GCAA","LGA","DFW",208,1389,19,30,2013-04-19 19:00:00
2013,1,6,1609,1530,39,1936,1910,26,"AA",85,"N364AA","JFK","SFO",350,2586,15,30,2013-01-06 15:00:00
2013,3,11,644,638,6,934,951,-17,"UA",387,"N511UA","EWR","LAX",317,2454,6,38,2013-03-11 06:00:00
2013,5,15,1454,1459,-5,1619,1635,-16,"9E",4105,"N8492C","JFK","IAD",46,228,14,59,2013-05-15 14:00:00
2013,8,16,1242,745,297,1427,1000,267,"9E",3353,"N923XJ","JFK","DTW",85,509,7,45,2013-08-16 07:00:00
2013,10,24,830,840,-10,1018,1020,-2,"MQ",3531,"N821MQ","LGA","RDU",83,431,8,40,2013-10-24 08:00:00
2013,1,6,708,709,-1,1013,1021,-8,"UA",1525,"N71411","EWR","RSW",172,1068,7,9,2013-01-06 07:00:00
2013,5,27,1859,1905,-6,2153,2209,-16,"B6",75,"N534JB","JFK","TPA",137,1005,19,5,2013-05-27 19:00:00
2013,10,2,1031,1030,1,1333,1350,-17,"VX",23,"N846VA","JFK","SFO",341,2586,10,30,2013-10-02 10:00:00
2013,9,10,1623,1624,-1,1926,1842,44,"UA",1139,"N12221","EWR","DEN",281,1605,16,24,2013-09-10 16:00:00
2013,11,5,827,825,2,1019,1029,-10,"US",1831,"N151UW","JFK","CLT",92,541,8,25,2013-11-05 08:00:00
2013,12,24,2117,2123,-6,2343,2352,-9,"B6",97,"N607JB","JFK","DEN",240,1626,21,23,2013-12-24 21:00:00
2013,3,28,2319,2251,28,23,2357,26,"B6",22,"N627JB","JFK","SYR",38,209,22,51,2013-03-28 22:00:00
2013,8,23,1757,1800,-3,2009,2012,-3,"DL",1321,"N350NA","EWR","MSP",143,1008,18,0,2013-08-23 18:00:00
2013,1,19,1833,1700,93,2143,2049,54,"DL",31,"N722TW","JFK","SFO",349,2586,17,0,2013-01-19 17:00:00
2013,2,23,610,601,9,937,924,13,"UA",329,"N502UA","JFK","LAX",357,2475,6,1,2013-02-23 06:00:00
2013,2,27,2105,2030,35,2339,2306,33,"B6",619,"N351JB","JFK","JAX",136,828,20,30,2013-02-27 20:00:00
2013,6,6,1727,1730,-3,1856,1858,-2,"B6",1307,"N216JB","JFK","IAD",45,228,17,30,2013-06-06 17:00:00
2013,11,22,1128,1132,-4,1248,1253,-5,"EV",5797,"N16954","EWR","RIC",56,277,11,32,2013-11-22 11:00:00
2013,6,30,2110,2019,51,2340,2335,5,"UA",1152,"N54711","EWR","PDX",311,2434,20,19,2013-06-30 20:00:00
2013,2,28,630,635,-5,911,1000,-49,"UA",421,"N842UA","EWR","SFO",323,2565,6,35,2013-02-28 06:00:00
2013,12,22,2223,2135,48,57,29,28,"UA",1692,"N37263","EWR","MCO",137,937,21,35,2013-12-22 21:00:00
2013,11,5,1457,1500,-3,1755,1803,-8,"DL",1935,"N324NB","LGA","TPA",146,1010,15,0,2013-11-05 15:00:00
2013,12,27,1951,1953,-2,2200,2203,-3,"EV",4370,"N13566","EWR","CHS",98,628,19,53,2013-12-27 19:00:00
2013,11,6,1527,1535,-8,1708,1656,12,"US",1775,"N947UW","LGA","PHL",47,96,15,35,2013-11-06 15:00:00
2013,12,5,744,754,-10,915,944,-29,"EV",4548,"N11121","EWR","RDU",65,416,7,54,2013-12-05 07:00:00
2013,10,5,855,900,-5,1017,1027,-10,"UA",1262,"N68453","EWR","ORD",112,719,9,0,2013-10-05 09:00:00
2013,3,24,801,755,6,1005,1018,-13,"9E",3353,"N929XJ","JFK","DTW",96,509,7,55,2013-03-24 07:00:00
2013,2,14,1755,1800,-5,2005,2006,-1,"US",373,"N546UW","JFK","CLT",89,541,18,0,2013-02-14 18:00:00
2013,12,10,1922,1930,-8,2043,2052,-9,"9E",2959,"N8855A","JFK","SYR",51,209,19,30,2013-12-10 19:00:00
2013,11,1,1306,1311,-5,1738,1624,74,"DL",424,"N192DN","JFK","LAX",337,2475,13,11,2013-11-01 13:00:00
2013,7,3,1733,1710,23,2037,2035,2,"UA",512,"N502UA","JFK","SFO",319,2586,17,10,2013-07-03 17:00:00
2013,1,31,625,630,-5,843,830,13,"MQ",4576,"N520MQ","LGA","CLT",114,544,6,30,2013-01-31 06:00:00
2013,12,21,2248,2159,49,125,45,40,"B6",1183,"N504JB","JFK","MCO",129,944,21,59,2013-12-21 21:00:00
2013,9,8,655,700,-5,1000,1010,-10,"DL",1415,"N394DA","JFK","SLC",265,1990,7,0,2013-09-08 07:00:00
2013,1,19,1412,1416,-4,1618,1650,-32,"FL",349,"N955AT","LGA","ATL",113,762,14,16,2013-01-19 14:00:00
2013,9,19,1219,1024,115,1321,1136,105,"UA",994,"N401UA","EWR","BOS",36,200,10,24,2013-09-19 10:00:00
2013,3,3,1329,1329,0,1514,1526,-12,"EV",4516,"N13994","EWR","MEM",132,946,13,29,2013-03-03 13:00:00
2013,10,13,1801,1729,32,2107,2031,36,"UA",312,"N413UA","EWR","SAN",322,2425,17,29,2013-10-13 17:00:00
2013,12,7,1047,1100,-13,1202,1214,-12,"US",2177,"N953UW","LGA","DCA",55,214,11,0,2013-12-07 11:00:00
2013,5,9,1210,1212,-2,1415,1423,-8,"UA",1497,"N11206","EWR","DEN",219,1605,12,12,2013-05-09 12:00:00
2013,3,18,553,600,-7,643,703,-20,"US",2114,"N765US","LGA","BOS",32,184,6,0,2013-03-18 06:00:00
2013,9,2,2323,2049,154,43,2232,131,"EV",4672,"N13914","EWR","STL",122,872,20,49,2013-09-02 20:00:00
2013,11,26,1722,1700,22,2010,1958,12,"DL",1585,"N325NB","LGA","MCO",141,950,17,0,2013-11-26 17:00:00
2013,8,14,1712,1710,2,2101,2015,46,"AA",181,"N338AA","JFK","LAX",342,2475,17,10,2013-08-14 17:00:00
2013,7,29,604,600,4,825,815,10,"FL",345,"N285AT","LGA","ATL",112,762,6,0,2013-07-29 06:00:00
2013,3,2,1820,1724,56,1919,1834,45,"EV",4373,"N16981","EWR","DCA",35,199,17,24,2013-03-02 17:00:00
2013,3,12,851,845,6,1146,1153,-7,"UA",1296,"N24211","EWR","PBI",154,1023,8,45,2013-03-12 08:00:00
2013,4,10,1602,1600,2,1845,1906,-21,"DL",161,"N3758Y","JFK","LAS",294,2248,16,0,2013-04-10 16:00:00
2013,10,7,1432,1430,2,1533,1533,0,"EV",4696,"N14953","EWR","MHT",39,209,14,30,2013-10-07 14:00:00
2013,1,13,2024,1925,59,2200,2045,75,"9E",4127,"N8718E","JFK","IAD",47,228,19,25,2013-01-13 19:00:00
2013,1,25,1049,1010,39,1241,1140,61,"MQ",3795,"N524MQ","EWR","ORD",121,719,10,10,2013-01-25 10:00:00
2013,1,24,1555,1605,-10,1736,1754,-18,"9E",3459,"N936XJ","JFK","BNA",122,765,16,5,2013-01-24 16:00:00
2013,6,24,1351,1345,6,1522,1506,16,"B6",308,"N351JB","JFK","PWM",46,273,13,45,2013-06-24 13:00:00
2013,7,10,2109,1635,274,112,1938,334,"B6",89,"N637JB","JFK","SAN",313,2446,16,35,2013-07-10 16:00:00
2013,12,3,2015,2015,0,2354,2344,10,"DL",427,"N180DN","JFK","LAX",361,2475,20,15,2013-12-03 20:00:00
2013,11,22,1415,1343,32,1604,1551,13,"US",1802,"N746UW","JFK","CLT",87,541,13,43,2013-11-22 13:00:00
2013,2,1,825,830,-5,934,950,-16,"WN",369,"N455WN","EWR","MDW",110,711,8,30,2013-02-01 08:00:00
2013,6,2,1028,1030,-2,1316,1340,-24,"AA",19,"N335AA","JFK","LAX",329,2475,10,30,2013-06-02 10:00:00
2013,10,28,1013,1021,-8,1310,1325,-15,"B6",1,"N606JB","JFK","FLL",156,1069,10,21,2013-10-28 10:00:00
2013,12,2,902,901,1,1209,1157,12,"UA",1170,"N39423","EWR","FLL",164,1065,9,1,2013-12-02 09:00:00
2013,11,29,2116,2130,-14,5,18,-13,"B6",1371,"N637JB","LGA","FLL",147,1076,21,30,2013-11-29 21:00:00
2013,4,13,1453,1455,-2,1633,1631,2,"9E",3318,"N923XJ","JFK","BUF",61,301,14,55,2013-04-13 14:00:00
2013,8,3,1324,1145,99,1528,1340,108,"MQ",3546,"N1EAMQ","LGA","MSP",153,1020,11,45,2013-08-03 11:00:00
2013,5,7,1525,1530,-5,1810,1905,-55,"AA",85,"N354AA","JFK","SFO",324,2586,15,30,2013-05-07 15:00:00
2013,5,6,1715,1709,6,2000,2039,-39,"UA",512,"N596UA","JFK","SFO",322,2586,17,9,2013-05-06 17:00:00
2013,4,8,513,515,-2,749,814,-25,"UA",1545,"N33203","EWR","IAH",191,1400,5,15,2013-04-08 05:00:00
2013,4,4,1256,1300,-4,1401,1404,-3,"EV",4129,"N21197","EWR","DCA",40,199,13,0,2013-04-04 13:00:00
2013,10,28,646,655,-9,1028,1101,-33,"DL",315,"N900PC","JFK","SJU",197,1598,6,55,2013-10-28 06:00:00
2013,2,8,1141,1125,16,1303,1305,-2,"AA",327,"N3JPAA","LGA","ORD",120,733,11,25,2013-02-08 11:00:00
2013,7,15,1310,1315,-5,1422,1426,-4,"EV",3838,"N15980","EWR","DCA",46,199,13,15,2013-07-15 13:00:00
2013,11,9,1307,1310,-3,1546,1610,-24,"UA",624,"N411UA","EWR","MIA",144,1085,13,10,2013-11-09 13:00:00
2013,3,13,1803,1759,4,2054,2054,0,"B6",391,"N637JB","LGA","MCO",149,950,17,59,2013-03-13 17:00:00
2013,11,23,1436,1440,-4,1602,1559,3,"EV",5713,"N877AS","LGA","IAD",61,229,14,40,2013-11-23 14:00:00
2013,8,30,1109,1115,-6,1234,1254,-20,"EV",5273,"N371CA","LGA","PIT",55,335,11,15,2013-08-30 11:00:00
2013,5,24,851,815,36,1103,1038,25,"FL",346,"N922AT","LGA","ATL",107,762,8,15,2013-05-24 08:00:00
2013,11,29,1355,1350,5,1646,1705,-19,"AA",1073,"N3CEAA","LGA","MIA",153,1096,13,50,2013-11-29 13:00:00
2013,3,30,1851,1855,-4,2100,2131,-31,"DL",73,"N3756","JFK","ATL",106,760,18,55,2013-03-30 18:00:00
2013,7,10,553,600,-7,655,659,-4,"US",2161,"N748UW","LGA","DCA",40,214,6,0,2013-07-10 06:00:00
2013,4,6,1657,1651,6,2012,1943,29,"UA",533,"N561UA","EWR","SEA",329,2402,16,51,2013-04-06 16:00:00
2013,10,4,1309,1203,66,1507,1412,55,"EV",4567,"N11140","EWR","MCI",156,1092,12,3,2013-10-04 12:00:00
2013,3,1,1441,1445,-4,1642,1647,-5,"US",1445,"N564UW","LGA","CLT",90,544,14,45,2013-03-01 14:00:00
2013,11,18,829,830,-1,940,943,-3,"UA",215,"N449UA","EWR","BOS",41,200,8,30,2013-11-18 08:00:00
2013,4,9,623,630,-7,825,830,-5,"MQ",4576,"N542MQ","LGA","CLT",87,544,6,30,2013-04-09 06:00:00
2013,7,9,732,730,2,1011,1025,-14,"AA",33,"N339AA","JFK","LAX",304,2475,7,30,2013-07-09 07:00:00
2013,1,30,1450,1456,-6,1613,1624,-11,"9E",4357,"N601XJ","JFK","ORF",56,290,14,56,2013-01-30 14:00:00
2013,11,19,2222,2229,-7,2329,2343,-14,"B6",234,"N190JB","JFK","BTV",49,266,22,29,2013-11-19 22:00:00
2013,10,27,1731,1726,5,1849,1846,3,"UA",1064,"N24706","EWR","BOS",45,200,17,26,2013-10-27 17:00:00
2013,8,11,1915,1904,11,2124,2107,17,"EV",4326,"N13903","EWR","CLT",84,529,19,4,2013-08-11 19:00:00
2013,12,28,1705,1709,-4,2017,2020,-3,"B6",1601,"N903JB","JFK","FLL",150,1069,17,9,2013-12-28 17:00:00
2013,3,11,821,825,-4,1054,1133,-39,"B6",181,"N519JB","JFK","SAN",315,2446,8,25,2013-03-11 08:00:00
2013,3,13,805,810,-5,1024,1055,-31,"DL",1429,"N384DA","JFK","LAS",295,2248,8,10,2013-03-13 08:00:00
2013,3,23,2000,2005,-5,2355,2330,25,"VX",415,"N633VA","JFK","LAX",354,2475,20,5,2013-03-23 20:00:00
2013,8,19,759,805,-6,938,950,-12,"9E",3611,"N8696C","JFK","PIT",68,340,8,5,2013-08-19 08:00:00
2013,11,23,1011,1015,-4,1407,1342,25,"US",604,"N677AW","EWR","PHX",331,2133,10,15,2013-11-23 10:00:00
2013,6,29,1949,1935,14,2207,2140,27,"9E",3397,"N904XJ","JFK","RDU",73,427,19,35,2013-06-29 19:00:00
2013,4,5,628,630,-2,804,810,-6,"EV",5667,"N11544","EWR","RDU",76,416,6,30,2013-04-05 06:00:00
2013,3,11,1723,1725,-2,2011,2036,-25,"DL",1185,"N339NW","EWR","SLC",264,1969,17,25,2013-03-11 17:00:00
2013,10,25,947,1000,-13,1101,1130,-29,"EV",5736,"N836AS","LGA","IAD",49,229,10,0,2013-10-25 10:00:00
2013,9,27,951,1000,-9,1442,1445,-3,"HA",51,"N390HA","JFK","HNL",629,4983,10,0,2013-09-27 10:00:00
2013,1,14,1351,1329,22,1603,1526,37,"EV",3840,"N12163","EWR","MEM",169,946,13,29,2013-01-14 13:00:00
2013,12,1,1629,1630,-1,1855,1905,-10,"MQ",3357,"N6EAMQ","LGA","ATL",111,762,16,30,2013-12-01 16:00:00
2013,11,17,1922,1900,22,2153,2136,17,"DL",947,"N901DE","LGA","ATL",113,762,19,0,2013-11-17 19:00:00
2013,5,1,1717,1722,-5,1955,2024,-29,"UA",1437,"N37253","EWR","AUS",200,1504,17,22,2013-05-01 17:00:00
2013,9,3,628,630,-2,902,848,14,"DL",575,"N306DQ","EWR","ATL",125,746,6,30,2013-09-03 06:00:00
2013,6,30,1915,1920,-5,2147,2210,-23,"AA",1691,"N552AA","EWR","DFW",190,1372,19,20,2013-06-30 19:00:00
2013,1,14,1501,1505,-4,1623,1637,-14,"9E",3393,"N936XJ","JFK","DCA",47,213,15,5,2013-01-14 15:00:00
2013,10,21,737,745,-8,1045,1100,-15,"AA",59,"N351AA","JFK","SFO",350,2586,7,45,2013-10-21 07:00:00
2013,12,22,1826,1805,21,2130,2102,28,"UA",1618,"N33203","EWR","TPA",150,997,18,5,2013-12-22 18:00:00
2013,5,22,716,722,-6,1001,1008,-7,"UA",401,"N425UA","LGA","IAH",190,1416,7,22,2013-05-22 07:00:00
2013,5,20,1434,1329,65,1642,1526,76,"9E",3867,"N8525B","EWR","CVG",92,569,13,29,2013-05-20 13:00:00
2013,4,29,2011,2020,-9,2223,2245,-22,"MQ",4662,"N504MQ","LGA","ATL",102,762,20,20,2013-04-29 20:00:00
2013,3,31,1635,1635,0,1858,1856,2,"US",656,"N650AW","EWR","PHX",302,2133,16,35,2013-03-31 16:00:00
2013,3,25,611,610,1,910,910,0,"AA",1895,"N5BVAA","EWR","MIA",158,1085,6,10,2013-03-25 06:00:00
2013,1,25,841,840,1,1026,1030,-4,"EV",4548,"N13908","EWR","RDU",74,416,8,40,2013-01-25 08:00:00
2013,9,1,810,752,18,1054,1041,13,"B6",163,"N216JB","JFK","SRQ",149,1041,7,52,2013-09-01 07:00:00
2013,2,27,628,630,-2,918,1014,-56,"UA",298,"N448UA","EWR","PHX",271,2133,6,30,2013-02-27 06:00:00
2013,2,5,1806,1810,-4,2014,2037,-23,"9E",3542,"N933XJ","JFK","MSP",158,1029,18,10,2013-02-05 18:00:00
2013,4,13,1852,1855,-3,2102,2132,-30,"DL",951,"N186DN","JFK","ATL",112,760,18,55,2013-04-13 18:00:00
2013,9,20,2030,2005,25,2152,2130,22,"MQ",3604,"N8EGMQ","EWR","ORD",107,719,20,5,2013-09-20 20:00:00
2013,10,7,2052,1859,113,2325,2159,86,"UA",1128,"N54711","LGA","IAH",188,1416,18,59,2013-10-07 18:00:00
2013,3,24,1338,1340,-2,1615,1648,-33,"B6",83,"N643JB","JFK","SEA",318,2422,13,40,2013-03-24 13:00:00
2013,5,31,2006,1929,37,2137,2109,28,"MQ",4569,"N725MQ","LGA","RDU",63,431,19,29,2013-05-31 19:00:00
2013,11,5,1823,1829,-6,2016,2033,-17,"US",1751,"N186US","EWR","CLT",85,529,18,29,2013-11-05 18:00:00
2013,5,18,1709,1658,11,1841,1834,7,"UA",1638,"N27722","EWR","CLE",68,404,16,58,2013-05-18 16:00:00
2013,7,5,2037,2030,7,2146,2206,-20,"9E",3395,"N924XJ","JFK","DCA",39,213,20,30,2013-07-05 20:00:00
2013,3,30,834,759,35,1040,1029,11,"UA",328,"N524UA","LGA","DEN",226,1620,7,59,2013-03-30 07:00:00
2013,8,23,1540,1425,75,1715,1544,91,"EV",5712,"N820AS","JFK","IAD",45,228,14,25,2013-08-23 14:00:00
2013,10,26,759,759,0,859,906,-7,"EV",3842,"N15980","EWR","MHT",36,209,7,59,2013-10-26 07:00:00
2013,11,1,1508,1509,-1,1730,1731,-1,"UA",745,"N537UA","LGA","DEN",222,1620,15,9,2013-11-01 15:00:00
2013,5,23,1047,1052,-5,1355,1406,-11,"B6",1471,"N709JB","LGA","FLL",158,1076,10,52,2013-05-23 10:00:00
2013,1,2,752,800,-8,912,918,-6,"EV",4233,"N21130","EWR","BTV",49,266,8,0,2013-01-02 08:00:00
2013,9,16,1926,1930,-4,2150,2201,-11,"DL",1461,"N309DE","EWR","ATL",103,746,19,30,2013-09-16 19:00:00
2013,1,8,1656,1700,-4,1801,1813,-12,"US",2136,"N965UW","LGA","BOS",38,184,17,0,2013-01-08 17:00:00
2013,8,27,2109,2059,10,2214,2211,3,"UA",1066,"N14704","EWR","BOS",35,200,20,59,2013-08-27 20:00:00
2013,6,19,1023,1030,-7,1225,1243,-18,"EV",5806,"N14162","EWR","OMA",156,1134,10,30,2013-06-19 10:00:00
2013,5,4,1557,1600,-3,1852,1948,-56,"DL",2065,"N710TW","JFK","SFO",326,2586,16,0,2013-05-04 16:00:00
2013,4,1,1914,1915,-1,2219,2202,17,"DL",1345,"N380DA","JFK","PHX",320,2153,19,15,2013-04-01 19:00:00
2013,8,11,910,905,5,1207,1225,-18,"DL",874,"N370NB","LGA","MIA",147,1096,9,5,2013-08-11 09:00:00
2013,12,12,2203,2150,13,2332,2311,21,"EV",3848,"N13975","EWR","ROC",53,246,21,50,2013-12-12 21:00:00
2013,12,2,2245,2250,-5,2353,8,-15,"B6",2002,"N179JB","JFK","BUF",53,301,22,50,2013-12-02 22:00:00
2013,6,20,1856,1905,-9,2033,2108,-35,"9E",3525,"N922XJ","JFK","ORD",114,740,19,5,2013-06-20 19:00:00
2013,6,8,1611,1615,-4,1808,1835,-27,"EV",5574,"N744EV","LGA","CVG",90,585,16,15,2013-06-08 16:00:00
2013,5,15,554,600,-6,808,810,-2,"MQ",4650,"N546MQ","LGA","ATL",104,762,6,0,2013-05-15 06:00:00
2013,11,11,701,705,-4,834,850,-16,"WN",1352,"N684WN","EWR","STL",134,872,7,5,2013-11-11 07:00:00
2013,9,1,746,755,-9,1006,1017,-11,"UA",561,"N576UA","LGA","DEN",230,1620,7,55,2013-09-01 07:00:00
2013,11,13,900,905,-5,1140,1220,-40,"VX",161,"N638VA","EWR","LAX",306,2454,9,5,2013-11-13 09:00:00
2013,11,6,607,615,-8,858,913,-15,"UA",482,"N520UA","EWR","FLL",152,1065,6,15,2013-11-06 06:00:00
2013,6,13,631,630,1,755,800,-5,"B6",905,"N296JB","JFK","ORD",119,740,6,30,2013-06-13 06:00:00
2013,4,2,657,700,-3,1028,1044,-16,"DL",1865,"N711ZX","JFK","SFO",348,2586,7,0,2013-04-02 07:00:00
2013,12,12,822,823,-1,1204,1201,3,"UA",1043,"N53442","EWR","PHX",311,2133,8,23,2013-12-12 08:00:00
2013,4,15,1431,1435,-4,1721,1738,-17,"B6",347,"N324JB","JFK","SRQ",148,1041,14,35,2013-04-15 14:00:00
2013,11,4,2055,2035,20,2237,2210,27,"WN",168,"N701GS","LGA","MDW",119,725,20,35,2013-11-04 20:00:00
2013,4,8,1447,1450,-3,1650,1652,-2,"DL",1231,"N365NB","LGA","DTW",99,502,14,50,2013-04-08 14:00:00
2013,9,2,2345,2155,110,220,43,97,"B6",425,"N595JB","JFK","TPA",136,1005,21,55,2013-09-02 21:00:00
2013,9,27,1149,1159,-10,1334,1344,-10,"MQ",3572,"N535MQ","LGA","CLE",60,419,11,59,2013-09-27 11:00:00
2013,1,10,1806,1815,-9,2017,2026,-9,"DL",2019,"N351NW","LGA","MSP",155,1020,18,15,2013-01-10 18:00:00
2013,9,10,1340,1345,-5,1509,1523,-14,"EV",4552,"N16961","EWR","GSO",67,445,13,45,2013-09-10 13:00:00
2013,8,18,658,700,-2,1000,1016,-16,"DL",269,"N707TW","JFK","SFO",335,2586,7,0,2013-08-18 07:00:00
2013,7,13,1230,1235,-5,1422,1433,-11,"EV",4118,"N14904","EWR","DTW",88,488,12,35,2013-07-13 12:00:00
2013,8,16,1443,1443,0,1756,1800,-4,"UA",1546,"N76505","EWR","SFO",333,2565,14,43,2013-08-16 14:00:00
2013,1,17,1049,1042,7,1217,1206,11,"EV",4694,"N16987","EWR","MKE",129,725,10,42,2013-01-17 10:00:00
2013,4,9,556,605,-9,856,906,-10,"B6",135,"N554JB","JFK","RSW",158,1074,6,5,2013-04-09 06:00:00
2013,8,16,1725,1730,-5,2129,2110,19,"DL",841,"N722TW","JFK","SFO",349,2586,17,30,2013-08-16 17:00:00
2013,12,20,1424,1246,98,1701,1538,83,"B6",383,"N779JB","JFK","MCO",138,944,12,46,2013-12-20 12:00:00
2013,11,1,1706,1700,6,1852,1855,-3,"AA",199,"N3AXAA","JFK","ORD",128,740,17,0,2013-11-01 17:00:00
2013,1,21,637,645,-8,814,808,6,"B6",102,"N661JB","JFK","BUF",63,301,6,45,2013-01-21 06:00:00
2013,8,5,556,600,-4,831,830,1,"AA",707,"N3GFAA","LGA","DFW",187,1389,6,0,2013-08-05 06:00:00
2013,1,21,1730,1730,0,2000,2004,-4,"FL",623,"N354AT","LGA","ATL",135,762,17,30,2013-01-21 17:00:00
2013,5,5,1314,1325,-11,1440,1500,-20,"AA",331,"N542AA","LGA","ORD",117,733,13,25,2013-05-05 13:00:00
2013,3,14,1553,1600,-7,1856,1915,-19,"AA",565,"N3FUAA","JFK","DFW",195,1391,16,0,2013-03-14 16:00:00
2013,1,26,859,851,8,1156,1150,6,"UA",1623,"N36207","EWR","LAS",326,2227,8,51,2013-01-26 08:00:00
2013,11,19,1611,1611,0,1853,1915,-22,"B6",753,"N554JB","JFK","PBI",138,1028,16,11,2013-11-19 16:00:00
2013,5,20,2057,2100,-3,2303,2327,-24,"DL",1247,"N363NW","LGA","ATL",101,762,21,0,2013-05-20 21:00:00
2013,9,20,1708,1700,8,2000,2008,-8,"DL",1394,"N3756","JFK","PDX",319,2454,17,0,2013-09-20 17:00:00
2013,2,24,835,840,-5,1019,1030,-11,"MQ",4521,"N730MQ","LGA","RDU",78,431,8,40,2013-02-24 08:00:00
2013,5,4,1211,1215,-4,1435,1423,12,"EV",4950,"N723EV","LGA","CLT",81,544,12,15,2013-05-04 12:00:00
2013,7,25,555,600,-5,657,725,-28,"UA",635,"N494UA","LGA","ORD",105,733,6,0,2013-07-25 06:00:00
2013,8,2,1900,1900,0,2005,2012,-7,"US",2160,"N959UW","LGA","BOS",42,184,19,0,2013-08-02 19:00:00
2013,6,26,1628,1605,23,1904,1916,-12,"DL",706,"N3771K","JFK","AUS",190,1521,16,5,2013-06-26 16:00:00
2013,5,16,631,635,-4,759,812,-13,"UA",1531,"N17229","EWR","CLE",68,404,6,35,2013-05-16 06:00:00
2013,10,17,658,517,101,939,757,102,"UA",252,"N514UA","EWR","IAH",197,1400,5,17,2013-10-17 05:00:00
2013,12,11,1915,1524,231,2350,1842,308,"UA",1600,"N12109","EWR","LAX",333,2454,15,24,2013-12-11 15:00:00
2013,7,2,1239,1230,9,1551,1555,-4,"DL",2098,"N996DL","LGA","MIA",169,1096,12,30,2013-07-02 12:00:00
2013,8,21,1107,1115,-8,1341,1404,-23,"UA",703,"N512UA","JFK","LAX",313,2475,11,15,2013-08-21 11:00:00
2013,12,4,1644,1644,0,1933,1917,16,"EV",4705,"N29906","EWR","ATL",116,746,16,44,2013-12-04 16:00:00
2013,10,17,742,749,-7,932,946,-14,"EV",4246,"N13132","EWR","DTW",84,488,7,49,2013-10-17 07:00:00
2013,9,10,1950,2000,-10,2055,2120,-25,"US",2195,"N745VJ","LGA","DCA",43,214,20,0,2013-09-10 20:00:00
2013,10,14,2112,2050,22,2221,2212,9,"DL",985,"N314NB","JFK","BOS",40,187,20,50,2013-10-14 20:00:00
2013,11,19,822,825,-3,922,935,-13,"AA",84,"N3JVAA","JFK","BOS",36,187,8,25,2013-11-19 08:00:00
2013,2,1,955,1006,-11,1107,1121,-14,"EV",5711,"N829AS","JFK","IAD",50,228,10,6,2013-02-01 10:00:00
